id,Text,positive,neutral,negative,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
1028805196636475392,"#Mold/ #fungus causes #lacticacidosis, high #blood #pressure, #cancer, #food #allergies #science #diabetes #keto #IntermittentFasting #fasting #waterfast #gym #fitness #gainz #MuscleMass #gymmotivation #NEWS #usa #healthcare #BREAKING http via @user",0.0213,0.4325,0.5461,0.12900538742542267,0.11093899607658386,0.2504279315471649,0.09507568180561066,0.059463903307914734,0.0035740123130381107,0.10272867232561111,0.12160822004079819,0.32226336002349854,0.014014923013746738,0.007440737448632717
1283872790970617867,"How #fasting can suppress the immune system in #cancer patients. Click to listen to this new #hematology and #oncology episode with Dawn Lemanne, MD, of Oregon Integrative Oncology, and host @user http http",0.0382,0.8967,0.0651,0.02515413984656334,0.6433115601539612,0.04895245283842087,0.10062308609485626,0.15155182778835297,0.008770718239247799,0.3685363531112671,0.061803121119737625,0.06594783067703247,0.05775979161262512,0.06698469817638397
1128927470449594369,"Renal Cell Cancer Survivor Mug
https://t.co/c7Mm6IzYoF

#Renal #Cell #Cancer #Survivor #Mug #nephrectomy #transformation #erythropoietin #diphtheria #failing #gravel #stone #stoned #stoning #strike #sign #liver #battle #corpuscle #fast #fasting #cirrhosis #treat #courtesy #gift http",0.0352,0.6011,0.3637,0.09478608518838882,0.21782930195331573,0.09577050805091858,0.016913311555981636,0.3467124402523041,0.005367150995880365,0.6274526119232178,0.02796773612499237,0.053370919078588486,0.01187232043594122,0.029295839369297028
1210690337464676352,"Increasing support for intermittent fasting on a range of health benefits including reducing the risk of #diabetes , #cancer and #Alzheimer #health #fasting  http",0.7112,0.2823,0.0065,0.019946971908211708,0.13840091228485107,0.023541361093521118,0.2549324035644531,0.2323886603116989,0.03136052191257477,0.9531092643737793,0.10236912220716476,0.20896801352500916,0.006403624080121517,0.17724695801734924
1213435388204920832,"Women heals lemon sized cancer tumors all throughout her body with hardcore fasting!!! Fasting can save your life!!!
 #fasting #health #healthy #fitness #mentalhealth #beauty #cancer #life #sexy #diabetes #gratitude #aging #MelaninMagic #workout
https://t.co/YM6Ou7tEtN",0.8757,0.1152,0.0091,0.04873739555478096,0.13020533323287964,0.024081002920866013,0.025285067036747932,0.8165469169616699,0.047353483736515045,0.9763195514678955,0.01598353683948517,0.0264041218906641,0.010941785760223866,0.20526619255542755
442437184298442755,Fasting and chemotherapy #integrativeoncology #naturopathiconcology #chemotherapy #cancer #fasting http,0.0421,0.8902,0.0677,0.042723268270492554,0.16031797230243683,0.0825229287147522,0.05298629403114319,0.1647423803806305,0.007405933458358049,0.5330467820167542,0.12295840680599213,0.34233465790748596,0.00902341678738594,0.021938899531960487
910757710588674049,Talking #food #metabolism #diet #fasting and their link with #cancer with #patients &amp; scientists physicians http,0.0282,0.9184,0.0534,0.02412409521639347,0.3006267249584198,0.0645645260810852,0.07376424968242645,0.20890992879867554,0.007142278831452131,0.3909594416618347,0.08580893278121948,0.18026816844940186,0.024187512695789337,0.025925494730472565
694862075349372928,RT http #cancer #ketogenicdiet and #fasting http,0.0249,0.9171,0.058,0.08068680018186569,0.10844631493091583,0.17789509892463684,0.058866236358881,0.05326368287205696,0.003717600367963314,0.10788746923208237,0.14721162617206573,0.39914485812187195,0.012232296168804169,0.007376742549240589
973597470507839488,How to NOT be #sick #gmo #glyphosate #keto #fasting #weightloss #diabetes #cancer #health  http,0.0512,0.4867,0.4621,0.32834097743034363,0.05036351829767227,0.4643267095088959,0.1062132865190506,0.018924826756119728,0.003961713053286076,0.10493724793195724,0.49063199758529663,0.8596829175949097,0.008312235586345196,0.007960247807204723
620124361152815104,'#Fasting-mimicking #diet' may promote #health and #longevity http #nutrition #diet #aging #cancer #antiaging,0.4384,0.5469,0.0146,0.0377417728304863,0.11695905029773712,0.03194409981369972,0.05296469107270241,0.3736981451511383,0.021028926596045494,0.9579710960388184,0.05927150696516037,0.12699946761131287,0.006071395706385374,0.1431141197681427
894566846422278144,❤ #Fasting has been shown to have several beneficial effects on metabolism that may lead to reduced risk of #cancer. ❤,0.8743,0.1195,0.0062,0.02626574970781803,0.14532871544361115,0.021710824221372604,0.7073476314544678,0.40628477931022644,0.044897258281707764,0.9503567218780518,0.04051435366272926,0.03963669016957283,0.012273518368601799,0.1954525262117386
1219159641940090880,"It's the truth even though it tastes so damn good.

https://t.co/Gm2E3OuKbi

#naturalehealing #healthyfood #shipping #import #carribean #patrickdelves #worldwide #mango #cancer #fasting #herbs #herpes #diabetes #nj… http",0.4869,0.4195,0.0935,0.1421279013156891,0.10366421937942505,0.11481447517871857,0.009353278204798698,0.8848782777786255,0.023507898673415184,0.7502028942108154,0.01408501248806715,0.039425551891326904,0.01979012042284012,0.03230929374694824
983542394430767109,Study Finds that Fasting for 72 Hours Can Regenerate the Entire Immune System http #Fasting #HealthyEating #immunesystem #immunehealth #healthy #enzymePKA #Cancer #tumor,0.5906,0.4027,0.0067,0.025311807170510292,0.15570272505283356,0.02482680231332779,0.0802067369222641,0.721466600894928,0.028473226353526115,0.8742622137069702,0.019811004400253296,0.037140876054763794,0.015233414247632027,0.08049830794334412
1128642840869969920,"Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting &amp; more #anticancerrevolution
Free on-line Summit Starts Monday 17th June
Learn more &amp; sign up Here: http http",0.2862,0.6993,0.0145,0.021410664543509483,0.40413790941238403,0.016831321641802788,0.17639465630054474,0.6073256731033325,0.0321505106985569,0.9295762777328491,0.020327670499682426,0.016570108011364937,0.024000976234674454,0.2429140955209732
753598873663250432,#Fasting may be a natural protective system to kill #cancer cells: http @user #intermittentfasting #water #food #chemo,0.195,0.7676,0.0374,0.03672190383076668,0.23758883774280548,0.02838134765625,0.04734580218791962,0.39488399028778076,0.017127135768532753,0.9103696942329407,0.029482506215572357,0.03764667361974716,0.009883956983685493,0.13011641800403595
937283891446059008,"#Fasting may be triggering #cell regeneration according to the new research. Especially beneficial for #cancer patients. 
Be mindful, however and get approval from your physician and/or nutritionist  first http",0.2491,0.6901,0.0608,0.027228642255067825,0.4851480722427368,0.018235614523291588,0.08401255309581757,0.6456850171089172,0.032291900366544724,0.965452253818512,0.02384704165160656,0.017824998125433922,0.030249739065766335,0.35044506192207336
1099411088976826368,Out now http #ketogenicdiet #ketorecipes #rawfood #rawfoodrecipes #fasting #guthealth #burnfat #loseweight #losebellyfat #weightloss #ketomeals #health #cancer #diet #ketoweightloss #ketodiet #ketogenic #ketosis #rawvegan #vegan #paleo #diet #vegetarian http,0.3253,0.6548,0.0199,0.03659997880458832,0.1737794131040573,0.0653880313038826,0.042737770825624466,0.1283586472272873,0.007926237769424915,0.5748133063316345,0.14825019240379333,0.3464221954345703,0.008393564261496067,0.03168522194027901
1171533979587006465,"#fasting may helps regenerate #immune system, fight #cancer , #diabetes &amp; #heart problems. #health #healthcare #HealthyEating #HealthyLiving #immunotherapy  http",0.6182,0.3681,0.0138,0.009955896064639091,0.13031336665153503,0.013850766234099865,0.04488752409815788,0.5708773136138916,0.05555804446339607,0.9412715435028076,0.055275581777095795,0.17600557208061218,0.0064291986636817455,0.1417694240808487
817483481580179456,RT @user Study shows #fasting kills #Cancer cells of common childhood #Leukemia. #ECN: http,0.0243,0.6682,0.3075,0.042462244629859924,0.38017019629478455,0.09664302319288254,0.2506089508533478,0.05304543673992157,0.004659420344978571,0.10427285730838776,0.0754987895488739,0.09864597767591476,0.040734026581048965,0.018113862723112106
1136343234337267712,"Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting and more. #anticancerrevolution http http",0.3271,0.6514,0.0215,0.032552968710660934,0.2246229350566864,0.020545996725559235,0.11745884269475937,0.49020111560821533,0.02935112453997135,0.9498497843742371,0.02461879514157772,0.02780887670814991,0.011216032318770885,0.21650958061218262
669685533350748160,"I've experimented w/ #fasting for 3 years, excited about the latest @user #podcast #ketogenic #lifehack #cancer http",0.9499,0.0472,0.0029,0.02012447640299797,0.49518194794654846,0.018894201144576073,0.13843068480491638,0.959823727607727,0.06106230244040489,0.844352126121521,0.009306591935455799,0.008192204870283604,0.09481073915958405,0.13918469846248627
1247079228832710656,"Dr. David Jockers used #fasting to help overcome #IBS and skin #cancer. He shares that wisdom at the #FastingSummit!
Free on-line Summit Starts Monday 11th May
Learn more &amp; sign up Here: http http",0.7341,0.2614,0.0045,0.018206685781478882,0.35297417640686035,0.012944224290549755,0.034608807414770126,0.8273299932479858,0.059047598391771317,0.9654926061630249,0.01674831472337246,0.01859329268336296,0.02187933400273323,0.30636703968048096
476882603690057728,The beautiful Evita Ramparte who healed her #cancer by #juice #fasting and changing her #diet!   #FoodHeals #Juicing http,0.9636,0.0339,0.0025,0.012130987830460072,0.060982439666986465,0.00955873541533947,0.01078956387937069,0.9792582392692566,0.4378775656223297,0.952401340007782,0.010599968023598194,0.024528739973902702,0.018170470371842384,0.18399888277053833
481055407088353281,Scientists Discover That #Fasting Triggers #StemCell Regeneration &amp;#038; Fights #Cancer http via @user #Ramadan,0.0315,0.7963,0.1722,0.1874130368232727,0.17629453539848328,0.2847069799900055,0.7279913425445557,0.016130434349179268,0.0028515253216028214,0.16588130593299866,0.25641098618507385,0.29033029079437256,0.014954221434891224,0.015915650874376297
1179602662033121280,"Good Vybz... Did you place your order?

https://t.co/Gm2E3Od9jK

#naturalehealing #healthyfood #shipping #import #carribean #patrickdelves #worldwide #mango #cancer #fasting #herbs #herpes #diabetes #nj #ny #texas… http",0.4636,0.5242,0.0122,0.029782447963953018,0.3352612257003784,0.043203335255384445,0.0120328888297081,0.8025737404823303,0.016877496615052223,0.527279794216156,0.012674941681325436,0.02441299706697464,0.045620594173669815,0.04223752021789551
1174151955276554241,"Mucus build up.

Herbs break it down, water washes it out.

Order your herbs today for any situation.

#naturalehealing #healthyfood #shipping #import #carribean #patrickdelves #worldwide #mango #cancer #fasting… http",0.1295,0.7594,0.1111,0.05837615579366684,0.21846473217010498,0.04216606914997101,0.024401886388659477,0.4052944481372833,0.011099746450781822,0.9053401947021484,0.02927088737487793,0.038154903799295425,0.009451108053326607,0.10387783497571945
990268370283937792,First learned about this study at USC while watching “The Science of Fasting” #science #fasting #health #Cancer #usc #study  http,0.0685,0.9152,0.0163,0.01186404936015606,0.5653385519981384,0.03643959015607834,0.46973639726638794,0.23510541021823883,0.010727114044129848,0.3207828104496002,0.0814182236790657,0.10058373957872391,0.07699175179004669,0.04980875551700592
1218852819769462784,"Accumulating evidence of eating in 6-hour period, #fasting for 18 hours can trigger a metabolic switch from glucose- to ketone-based energy: increasing stress resistance, #longevity, and decreased incidence of diseases, including #cancer and #obesity 12/19 http",0.0523,0.8397,0.108,0.03500663489103317,0.19468192756175995,0.054198410362005234,0.11070512235164642,0.09654507040977478,0.00942631158977747,0.8531457781791687,0.1929999440908432,0.3410915732383728,0.0071958862245082855,0.08355182409286499
648933869014634497,#Fasting and #Cancer: Has Nature Provided a #Treatment All Along? http,0.0276,0.8729,0.0995,0.02209077961742878,0.43084681034088135,0.05335480347275734,0.28846558928489685,0.041522037237882614,0.0063642580062150955,0.5883817076683044,0.2946268320083618,0.37452802062034607,0.015799857676029205,0.05798310041427612
837587662286565376,Could #fasting whist going through #cancer destroying #chemo help http http,0.0418,0.7059,0.2523,0.08403248339891434,0.17899015545845032,0.20653827488422394,0.0760817676782608,0.03342404589056969,0.0034035162534564734,0.18059730529785156,0.2746887505054474,0.5475981831550598,0.014970729127526283,0.012534817680716515
820995312353509376,"Cancer prevention week: day 4 of a week long fast!  Check out my vlog: 
https://t.co/qw94CWXa0h 
#cancer #cancerbreakthrough #fasting",0.5841,0.4097,0.0062,0.01762489415705204,0.359164834022522,0.02923121303319931,0.15597857534885406,0.3344779312610626,0.01092353742569685,0.7616032361984253,0.04820626229047775,0.0734017863869667,0.018564701080322266,0.06910627335309982
1271552713269149696,"Stay informed 
#fasting 
#health #cancer #illness #food #truth #meat #rawvegan http",0.0427,0.8338,0.1235,0.013412256725132465,0.14841245114803314,0.04488149657845497,0.09484772384166718,0.16166916489601135,0.010784872807562351,0.5138492584228516,0.23071537911891937,0.6444607377052307,0.011138124391436577,0.02485811896622181
923279388711510017,#Cancer treatments undergo a rethink as #fasting and #diet studies deepen.  Ch... http http,0.0221,0.8908,0.0871,0.019056523218750954,0.5121390223503113,0.042227912694215775,0.07807425409555435,0.1648516058921814,0.007978169247508049,0.5928735136985779,0.09167610853910446,0.10011553764343262,0.033629655838012695,0.07029138505458832
1226937124223500288,"Short-term starvation reduces IGF-1 levels to sensitize lung tumors to PD-1 immune checkpoint blockade (Ajona et al., #OA): http 

#CheckpointBlockade #PD1 #PDL1 #IGF1 #IGF1R #Fasting #NSCLC #cancer http",0.038,0.8381,0.1239,0.08048184216022491,0.2687464654445648,0.17678464949131012,0.035714030265808105,0.055453378707170486,0.004226238001137972,0.10052113980054855,0.08871079236268997,0.1910722851753235,0.028315996751189232,0.013598194345831871
983875680839532544,Great read. Mitochondrial health and function in disease and aging. #mitochondria #biology #cancer #aging #fasting . Thanks for the link #wimhof #wimhofmethod  http,0.911,0.0843,0.0047,0.010644795373082161,0.19143743813037872,0.014326609671115875,0.013154959306120872,0.9827651381492615,0.13675157725811005,0.7815181612968445,0.007341835647821426,0.013979759067296982,0.07742950320243835,0.09163448214530945
627028927458988032,"#WannaKnow Does #fasting help shrink a tumor or growth..?
#health #cancer",0.0515,0.8851,0.0634,0.016381604596972466,0.24759629368782043,0.04198832809925079,0.5439172387123108,0.03947129845619202,0.007240588311105967,0.3713645935058594,0.263125479221344,0.372312992811203,0.010678553953766823,0.02912166900932789
1110810255942770688,"Liver Cancer Survivor Mug
https://t.co/XK0vyonXHj

#cirrhosis #poison #poisoned #cure #disease #fast #fasting #rest #lose #conditions #cured #doctored #doctoring #dose #liver #cancer #survivor #gifts #women #treat #courtesy #blessing #presents #holiday #reward #souvenir #tender http",0.1469,0.7666,0.0865,0.06116904318332672,0.0755065307021141,0.039163630455732346,0.024727018550038338,0.7278093099594116,0.03493934124708176,0.9684933423995972,0.02503596432507038,0.062213119119405746,0.006341343279927969,0.12768849730491638
1141410284931731458,"For cancer cells, fasting is a nightmare autophagy death inducing magic treatment #fasting #cancer #medicine #science #learning #knowledge 
https://t.co/H04xh2D8nW",0.0127,0.1987,0.7885,0.07520075142383575,0.212444007396698,0.09613367915153503,0.9019836187362671,0.18062038719654083,0.00949654821306467,0.7654327154159546,0.06984058767557144,0.04529798775911331,0.022097641602158546,0.07440211623907089
1019634684706377729,"#Early dinner, before 9pm, have 20% lower risk of some #cancer
Need cancer research or testing? Submit a request at http #fasting #oncology #diet
https://t.co/bCHUlfqJ2i http",0.1197,0.839,0.0414,0.024760853499174118,0.5935147404670715,0.056924350559711456,0.3977473974227905,0.10699599236249924,0.00549732381477952,0.23100489377975464,0.06866104900836945,0.05724560096859932,0.06414264440536499,0.04105674475431442
