id,Text,positive,neutral,negative,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
619431381832212480,"#Charity #Quiz for #Cancer Research UK. #NightOut #Music, #Sport, Ent, #TV , General Knowledge and #Raffle. @user http",0.2166,0.7767,0.0067,0.017765115946531296,0.15941685438156128,0.03430226817727089,0.017273161560297012,0.8991702198982239,0.06411048024892807,0.5920450091362,0.031056087464094162,0.2089173048734665,0.035825345665216446,0.034026216715574265
925496754664910848,Canberra boxer counting down to #CommonwealthGames glory. #canberratimes #boxing #cancer #canberra #sport http http,0.3231,0.6708,0.0062,0.012544377706944942,0.09419063478708267,0.026458650827407837,0.013609154149889946,0.9315192103385925,0.0871054157614708,0.5558531880378723,0.016251474618911743,0.11196151375770569,0.02686006762087345,0.028034884482622147
307543378239815680,Armstrong's #cancer #charity Livestrong says it 'will survive' despite doping #scandal - http #Sport,0.2221,0.7333,0.0446,0.654836118221283,0.17372147738933563,0.6908341646194458,0.22697949409484863,0.07922044396400452,0.008745408616960049,0.20446905493736267,0.24043218791484833,0.5185501575469971,0.06924675405025482,0.026710664853453636
1445947090467708929,"Discovery Shows How Exercise Can Directly Slow Cancer Growth
#Cancer #Oncology #Exercise #Sport #Health #𝒟𝒾𝑒𝒷𝒪1 #𝒟𝒾𝑒𝒷𝒪37
https://t.co/8ibftheEJ7",0.1616,0.8211,0.0173,0.01744229719042778,0.3120231628417969,0.027745302766561508,0.0829632356762886,0.4510873854160309,0.015267486684024334,0.8129540085792542,0.05448383092880249,0.10450375825166702,0.020586103200912476,0.07421895116567612
19441140621,"R.I.P Alex Higgins, probably the most exciting snooker player ever #Sport #Snooker #UK #Cancer",0.9325,0.056,0.0115,0.04769560322165489,0.031885720789432526,0.12445927411317825,0.024726098403334618,0.6436564922332764,0.10255198180675507,0.23020566999912262,0.1567007601261139,0.92142254114151,0.02115851268172264,0.01990857906639576
1127148765008277504,Having a great morning so far @user telling everyone about #pint19 #dundee @user #science #cancer #ClimateChange #sport #law #water #malaria #Space #pubquiz #videogames #drugs #ethics #gamedesign #dundeeisnow @user @user @user @user http,0.9356,0.0597,0.0047,0.02006397768855095,0.12407424300909042,0.02332054078578949,0.012415293604135513,0.9837259650230408,0.09137748926877975,0.7223412394523621,0.006181045435369015,0.014065822586417198,0.06930988281965256,0.05164394527673721
325886304967593984,I hope all #sport idols would take example from this great man! http #dogood #cancer #kids,0.8868,0.0977,0.0155,0.02387358620762825,0.05824419856071472,0.02416805364191532,0.02847416326403618,0.7038864493370056,0.1512545347213745,0.9633294343948364,0.06300829350948334,0.3300688862800598,0.008291445672512054,0.19841167330741882
500217576228548608,"There is certainly joy in this run, check this out! http #putrajaya #running #run #sport #cancer http",0.9781,0.0195,0.0024,0.036406245082616806,0.061808012425899506,0.027843015268445015,0.015318828634917736,0.9599634408950806,0.08912410587072372,0.9209323525428772,0.009585673920810223,0.03139190375804901,0.01457265391945839,0.0638059675693512
1402574017899466752,"When it’s hurting you, that’s when you can make a difference

#fightergirish #cyclinglife #cycle #naturelove #adventurer #sport #sports #trekkersofindia #hillhunter #covidindia #cancerawareness #cancer #hiddenplaces http",0.3205,0.5857,0.0939,0.03149985149502754,0.0848655253648758,0.025878125801682472,0.03892826661467552,0.7058971524238586,0.07373718172311783,0.9780256152153015,0.04422716051340103,0.14276039600372314,0.008566495031118393,0.18639791011810303
702558084657520640,"Lorenzo #Bonetti, wins #cancer and wins in the #sport.
https://t.co/Ji5QxBoXcs http",0.6203,0.3742,0.0055,0.010197688825428486,0.24706657230854034,0.0185944065451622,0.0083550363779068,0.897310733795166,0.0486086942255497,0.588746190071106,0.01412965264171362,0.05767112970352173,0.03532177954912186,0.048643119633197784
1176883911848280064,"Dive with us TODAY!!
8180 Kirby Dr, Houston Tx, 77054 
Give us a Call for Pricing and Availability (832)-986-5144

#hbotamerica #sport #football #basketball #autism #Diabetes #Cancer #Inflammation #Fitness #AntiAging #Stroke #Recovery #oxygen #oxygentherapy  #hyperbaricoxygen",0.2377,0.7544,0.0079,0.02106773667037487,0.6535544395446777,0.02843254804611206,0.021069994196295738,0.6822449564933777,0.015199530869722366,0.6027678847312927,0.019577858969569206,0.02583274617791176,0.06149979308247566,0.09766662120819092
18881491677,#sport #news  Pink Ribbon Breast Cancer Awareness Relay for Life Brown Crew Socks Gre http #Awareness #Breast #Brown #cancer,0.2037,0.7887,0.0076,0.016563620418310165,0.1811206340789795,0.03548985719680786,0.16206598281860352,0.1873524785041809,0.009801340289413929,0.43425291776657104,0.08449561148881912,0.20627190172672272,0.011915354058146477,0.02422979287803173
632841835505917952,"#Charity #Quiz for #Cancer Research UK.22 Aug #NightOut #Plymouth #Music, #Sport, #Entertainment, #TV #Raffle. @user http",0.172,0.8215,0.0064,0.014159766025841236,0.10366271436214447,0.03013160452246666,0.020204193890094757,0.9564352035522461,0.09367883205413818,0.5544270277023315,0.018672948703169823,0.13675066828727722,0.04618532955646515,0.02765798382461071
145747901660934144,"Simply #rt, early morning bike ride in encinitas, 2.5 hours how far can I go?! #cancer, #cycling, #inspiration, #motivated #sport...",0.9166,0.0777,0.0057,0.03561409190297127,0.16663099825382233,0.04017658159136772,0.03473237156867981,0.4926701486110687,0.015792889520525932,0.9560168385505676,0.057627540081739426,0.16681207716464996,0.009170757606625557,0.09599751234054565
315726822010667009,The Express excellent film #TheExpress film #movie #motivation #sport #football #cancer #leukemia,0.959,0.0346,0.0064,0.0659208819270134,0.058398693799972534,0.062417495995759964,0.01822400838136673,0.8110575079917908,0.031578049063682556,0.8873327970504761,0.027992406859993935,0.1264423131942749,0.009624849073588848,0.03938056528568268
1139745013242351616,"Did you know Japanese Enagic Kangen Water machines produce 3 levels of alkaline water pH 8.5, 9.5 &amp; 11, neutral pH 7, beauty pH 4 - 6, and strong acidic #water pH 2.7?
Info: http #dxb #MyDubai #uae #Дубай #دبي #beauty #skincare #Cancer #fitness #sport http",0.0964,0.8824,0.0212,0.013348734937608242,0.4566168785095215,0.02441631443798542,0.00832313485443592,0.8629431128501892,0.036654867231845856,0.4007689654827118,0.015302401036024094,0.03742983937263489,0.0828731432557106,0.06066780164837837
1046694314909343744,"Happy to participate to the @user Follow our presentation the 11th October at 2.45 pm (GMT+2): Motivational interviewing to increase physical activity behaviour in breast, endometrial and colorectal cancer patients in the Grand-Duchy of Luxembourg. #Cancer #Sport #Motivation http",0.9615,0.0368,0.0017,0.020074760541319847,0.1017676517367363,0.017017800360918045,0.015746617689728737,0.9845101237297058,0.155531644821167,0.9024730324745178,0.006806389894336462,0.013409827835857868,0.035698194056749344,0.0959249958395958
828649807568740352,"With some help, #DingkoSingh looks to 'box' #cancer away http #Boxing #sports #India #sport @user #sportsnews",0.4348,0.5581,0.0071,0.01065106876194477,0.30438339710235596,0.015389767475426197,0.039646390825510025,0.6278852820396423,0.02266887202858925,0.8933752775192261,0.0361357145011425,0.0894380584359169,0.015496660955250263,0.09913869202136993
1053178041063608320,"We can lose until 7' of our life for every smoked #cigarette ! Still our society finds it cool! Between living longer by doing great things and being cool among a social circle by wasting his #health...my choice is made. What's yours?
#salud #healthy #smoking #cancer #sport http",0.289,0.4707,0.2404,0.05480324849486351,0.08732502907514572,0.051478512585163116,0.021078549325466156,0.7589093446731567,0.02840251848101616,0.9460800290107727,0.03313269093632698,0.12477806955575943,0.00784222036600113,0.07128401845693588
641146706172735488,"#Charity #Quiz for #Cancer Research UK.19 Sep #NightOut #Plymouth #Music, #Sport, #Entertainment, #TV #Raffle. @user http",0.1475,0.8458,0.0067,0.014154968783259392,0.11849596351385117,0.03176910802721977,0.0240459144115448,0.9487242102622986,0.08430641144514084,0.5089860558509827,0.020758388563990593,0.15305955708026886,0.05093437433242798,0.02666574716567993
1172504517608427521,"#Sport Science Lecturer @user is trekking 4,900 metres to the top of #Kilimanjaro in memory of his Mum and to raise funds for @user out what training and equipment goes into such a mountainous endeavour: http #africa http",0.238,0.7553,0.0067,0.003190753748640418,0.42461296916007996,0.009125253185629845,0.05632266774773598,0.8877116441726685,0.215840145945549,0.7400857210159302,0.05465136840939522,0.2633998990058899,0.046276312321424484,0.14308466017246246
385696300555333632,Go PINK in OCTOBER #health #diet #pink #cancer #breast #clincal #dietitian #sport #workout #fitness… http,0.3521,0.6322,0.0157,0.014797971583902836,0.22465911507606506,0.03597727790474892,0.11984757333993912,0.4180658459663391,0.013831304386258125,0.606533944606781,0.05971948802471161,0.14943233132362366,0.016008883714675903,0.03467143326997757
1277980349373415425,"Cancer : s’asseoir moins, bouger plus http #Alaune #activitéphysique #cancer #sédentarité #sport http",0.0453,0.8346,0.1201,0.03527660667896271,0.09531940519809723,0.09588028490543365,0.02513306774199009,0.16600997745990753,0.009738701395690441,0.20788370072841644,0.1681506186723709,0.6789081692695618,0.009275455959141254,0.011128769256174564
1137612800635953152,"We're in trouble: Skin cancer is on the rise, and not just for golfers http #golf #health #sport #skincancer #cancer http",0.0087,0.1175,0.8737,0.1523645967245102,0.08439148217439651,0.3148649036884308,0.9468297958374023,0.02317364141345024,0.005990642588585615,0.03173351660370827,0.34454861283302307,0.6171444654464722,0.028273573145270348,0.00846598856151104
912716994373455872,"Exercise is one of the best weapons in the fight against #cancer, http #Lifestyle #Sport #Oncology #Marbella #HC.",0.91,0.0857,0.0042,0.023445112630724907,0.18070872128009796,0.018800266087055206,0.19369728863239288,0.3941076695919037,0.029154185205698013,0.9583890438079834,0.041803181171417236,0.054322950541973114,0.008821972645819187,0.1878385692834854
531576553009065984,"Ronning Against Cancer’s Upcoming race « Les Bacchantes » (8 km) on Tuesday, November 11th 2014!!!
#charity #Movember #Cancer #Sport #Paris",0.1918,0.7883,0.0199,0.008563426323235035,0.19361205399036407,0.017139960080385208,0.016876690089702606,0.8812824487686157,0.08970605581998825,0.7159152030944824,0.027209043502807617,0.1565188616514206,0.019266515970230103,0.05605063587427139
1237944095059906567,"Sometimes you feel like a nut. They're full of healthy omega fats. Enjoy them often! We have omega supplements.

https://t.co/YI46EkQxSz

#CoronaVirusUSA #SarsCoV2 #Pandemic #Healthy #Competition #Survivor #Breaking #Quarantena #Sport #Cancer http",0.8377,0.1491,0.0132,0.031141694635152817,0.09247169643640518,0.021802149713039398,0.12745919823646545,0.8641213774681091,0.046992842108011246,0.9492431879043579,0.011448191478848457,0.01928536407649517,0.013664512895047665,0.1092151626944542
629308636553183232,"#Charity #Quiz for #Cancer Research UK. #NightOut #Plymouth #Music, #Sport, #Entertainment, #TV #Raffle. @user http",0.2653,0.7287,0.0059,0.018476327881217003,0.09855793416500092,0.035454463213682175,0.02158473990857601,0.9555110335350037,0.08990830928087234,0.5928753614425659,0.01863148994743824,0.13356982171535492,0.043072398751974106,0.02798282727599144
951061961147600896,"Oh what a read this is. Stop now, read it and pass it on. #Milwall #NeilHarris #Sport #Cancer #Leadership  http",0.6526,0.2947,0.0527,0.09897022694349289,0.34487292170524597,0.20106306672096252,0.028032612055540085,0.09661777317523956,0.0035704735200852156,0.421002596616745,0.11160936206579208,0.21936078369617462,0.028930500149726868,0.023986486718058586
530774896046247936,Liam Fitzgerald: plus fort que le cancer http #cancer #sport #hockey #Bruins http,0.033,0.8747,0.0924,0.03857612982392311,0.07445716857910156,0.12931302189826965,0.03522798791527748,0.15096710622310638,0.01736455410718918,0.06827690452337265,0.2738271951675415,0.9210060834884644,0.022511398419737816,0.01117679849267006
1138071002502615040,"Still can’t believe how my childhood #stylish #southpaw  dream star @user ‘s cricketing career has to come to #retirement.. #Champ, you are a warrior who chased down 2 worldcups &amp; #cancer too.. Have a great #life ahead #yuvrajretires #Teamindia #Cricket #Sport #love #yuvi http",0.9572,0.0369,0.006,0.01698433794081211,0.03438303619623184,0.03117302432656288,0.07307310402393341,0.9519568085670471,0.8538954257965088,0.7315279841423035,0.06839808076620102,0.6209752559661865,0.03689434006810188,0.1712058186531067
657544732307038208,"#Charity #Quiz for #Cancer Research UK.7 Nov #NightOut #Plymouth #Music, #Sport, #Entertainment, #TV #Raffle. @user http",0.1798,0.8136,0.0066,0.015354005619883537,0.10760710388422012,0.03209388256072998,0.021782726049423218,0.9549291133880615,0.08687397837638855,0.5724428296089172,0.018589090555906296,0.13181790709495544,0.045574940741062164,0.028020640835165977
1149250356536336385,"For a decade scientists, #sport and #well-being folk have been saying #sugar is the new #tobacco
now its front page news of @user read this and compare how the #cancer link to #insulin resistance has been made since pre 2009 via Dr Robert Lustig et al
https://t.co/9hgWgLiYQc http",0.0717,0.8676,0.0607,0.03372066468000412,0.6456787586212158,0.058503493666648865,0.03432810679078102,0.22331927716732025,0.008012907579541206,0.35977262258529663,0.03645399212837219,0.04001989960670471,0.07661176472902298,0.06837276369333267
172523573666267136,Today's #game #footage of #Carcinoid #cancer fighting #sport Field Football. Includes a #dropkick & #lefty #fieldgoal  http,0.0324,0.9547,0.0129,0.008682307787239552,0.28174281120300293,0.0200185626745224,0.02846558392047882,0.6058387160301208,0.01985860802233219,0.4344494938850403,0.029790082946419716,0.11352380365133286,0.020380578935146332,0.03181735426187515
170308053130944513,Video walkthrough of new field schematic for team modes! What is Field Football? A new kicking based #sport for #cancer http,0.1424,0.8466,0.011,0.027479391545057297,0.6366975903511047,0.03517473116517067,0.0249310415238142,0.550236701965332,0.01598762534558773,0.48641669750213623,0.019502632319927216,0.02213844656944275,0.07466073334217072,0.08770396560430527
614540641654149120,"Heat and polution : bad conditions to train,but don’t give up !!!
(1000 m – 400 m – 400 m – 1000 m) x 2
#sport #charity #Cancer #fundraising",0.0428,0.416,0.5412,0.08116708695888519,0.1664191335439682,0.15177136659622192,0.11410453170537949,0.07273226976394653,0.005597770679742098,0.627189576625824,0.24785058200359344,0.5628548264503479,0.008934534154832363,0.031710702925920486
442012464956592128,Former tennis player Elena Baltacha vows to fight liver #cancer http #Sport,0.0974,0.8823,0.0202,0.012095347978174686,0.12561146914958954,0.021636513993144035,0.09430206567049026,0.5651825070381165,0.061931341886520386,0.8166004419326782,0.08435634523630142,0.35081344842910767,0.009703783318400383,0.07067029923200607
1405622550869286918,Doing 72 holes would be great if people could sponsor me just press the link thank you  #Golf  #Yorkshire #cancer  #sport  #help I'm fundraising for PROSTATE CANCER UK. Check out my @user page and please donate if you can. Thank you! #JustGiving http,0.9409,0.0527,0.0064,0.015697143971920013,0.13263030350208282,0.01608925871551037,0.013622231781482697,0.9563283324241638,0.18422336876392365,0.9372998476028442,0.01733163371682167,0.07249484956264496,0.019622376188635826,0.13723118603229523
630727912107413504,"#Charity #Quiz for #Cancer Research UK.22 Aug #NightOut #Plymouth #Music, #Sport, #Entertainment, #TV #Raffle. @user http",0.172,0.8215,0.0064,0.014159766025841236,0.10366271436214447,0.03013160452246666,0.020204193890094757,0.9564352035522461,0.09367883205413818,0.5544270277023315,0.018672948703169823,0.13675066828727722,0.04618532955646515,0.02765798382461071
657152103396343808,"#Charity #Quiz for #Cancer Research UK.7 Nov #NightOut #Plymouth #Music, #Sport, #Entertainment, #TV #Raffle. @user http",0.1798,0.8136,0.0066,0.015354005619883537,0.10760710388422012,0.03209388256072998,0.021782726049423218,0.9549291133880615,0.08687397837638855,0.5724428296089172,0.018589090555906296,0.13181790709495544,0.045574940741062164,0.028020640835165977
5782322217488384,#NHL coaching icon #PatBurns dies of #cancer http #Hockey #sport,0.0328,0.7696,0.1976,0.04207618534564972,0.0861206203699112,0.14235882461071014,0.04354048892855644,0.08123829215765,0.01375715434551239,0.05706894397735596,0.3860008716583252,0.9421710968017578,0.02253991924226284,0.011711721308529377
721916579533950976,Is artificial turf giving athletes #cancer ? - #Sport - 👨‍👩‍👧‍👦 🏃🏻 🏑 #parenting #school #turf #grass #lawn -  http,0.0143,0.4548,0.5309,0.0433010496199131,0.22220267355442047,0.14219337701797485,0.038613367825746536,0.10310055315494537,0.005252618808299303,0.09853555262088776,0.12507562339305878,0.3846260607242584,0.025977034121751785,0.010681480169296265
1137195543439052805,"💗USE IT💗USE IT💗USE IT💗
O N L Y  B E N E F I T S  F O R  Y O U

https://t.co/vH3lxNP2ME     

THIS hemp oil is listed in USA DRUG list

#ff #cancer #cbd #pain #puregold #rheumatism #thc #hemp #cannabis #cbdoil #health #sport 
@eumadan
@adilsoncborges
@khalidaajzi http",0.4004,0.5594,0.0402,0.045091696083545685,0.22745047509670258,0.07765909284353256,0.018004603683948517,0.17174699902534485,0.005283451173454523,0.11713230609893799,0.02767086774110794,0.06703904271125793,0.020723596215248108,0.013986583799123764
238838449946386433,"Yup, that's a wow!@RichardA: Hell of a statement put out by Lance Armstrong here http #cycling #sport #cancer #law",0.9383,0.0557,0.006,0.59237140417099,0.13510535657405853,0.7021123170852661,0.10085416585206985,0.31769779324531555,0.01412064116448164,0.04442666471004486,0.060083650052547455,0.18833144009113312,0.3047513961791992,0.012961494736373425
831328816962342914,.@Qualtrics and @user teaming up to crush cancer!!! #sport #nba #cancer http,0.6123,0.3731,0.0146,0.0676468014717102,0.18805739283561707,0.13706088066101074,0.5441219210624695,0.14991100132465363,0.007472972851246595,0.2999759912490845,0.10340490937232971,0.23149985074996948,0.026169007644057274,0.019000012427568436
504117677523468288,Calling for any unused meals gaining dust @user @user @user #cancer #sport http,0.0245,0.6697,0.3059,0.28328487277030945,0.10966502875089645,0.4648210108280182,0.03756507486104965,0.023622998967766762,0.0028039799071848392,0.06249470263719559,0.3163212835788727,0.7051104307174683,0.01756586879491806,0.00666692852973938
641569594130452480,"#Charity #Quiz for #Cancer Research UK.19 Sep #NightOut #Plymouth #Music, #Sport, #Entertainment, #TV #Raffle. @user http",0.1475,0.8458,0.0067,0.014154968783259392,0.11849596351385117,0.03176910802721977,0.0240459144115448,0.9487242102622986,0.08430641144514084,0.5089860558509827,0.020758388563990593,0.15305955708026886,0.05093437433242798,0.02666574716567993
1408101094924898304,Fancy winning the racquet Greg Rusedski used in the 1997 #usopen final?! Then play our prize draw. Suggested donation £2.50 a ticket. #gregrusedski #tennis #wilson #wilsontennisracquet #Wimbledon #Wimbledon2021 @user @user @user #tennisracquet #sport #Cancer http,0.5212,0.4737,0.0051,0.023158857598900795,0.4375501871109009,0.054011277854442596,0.03130096197128296,0.6127766370773315,0.0157306045293808,0.40350666642189026,0.05058378726243973,0.16251151263713837,0.04348133131861687,0.03764868900179863
1299688636905127936,"Sometimes you get asked the toughest questions 🤔 

#OQChat #thoughts #motivation #sport #health #mentalhealth #alive #living #cancer #kidneytransplant @user @user @user @user http",0.1024,0.809,0.0886,0.02561039850115776,0.08522602170705795,0.03390086814761162,0.05033009499311447,0.3133387267589569,0.04134812951087952,0.947544515132904,0.141965851187706,0.5294439196586609,0.007186571601778269,0.12417371571063995
881568410794110977,PHYSICAL ACTIVITY&amp; #CANCER. INNOVATION WORKSHOP /@CRUK.New#vlog http #pancreaticcancersurvivor #cancerprevention #sport,0.177,0.81,0.013,0.02655435912311077,0.5149472951889038,0.049700211733579636,0.47636014223098755,0.0813884288072586,0.005395969375967979,0.2965049743652344,0.05866827070713043,0.03914938494563103,0.03826698288321495,0.04438648745417595
112076285794197504,"The PREDA's team is ready to attend ""La Parisienne"", the women's race against breast cancer, on Sunday!! #sport #cancer #woman",0.4035,0.5827,0.0138,0.005663859657943249,0.29926472902297974,0.017609890550374985,0.27740389108657837,0.23515914380550385,0.030453408136963844,0.6837670207023621,0.2202414572238922,0.5552991032600403,0.01439842488616705,0.06444326043128967
920403118604587013,#SPORT - Researchers Develop Optical #Imaging That Target #Cancer Cells http #nanoparticles http,0.0532,0.9378,0.009,0.03103470429778099,0.6337323784828186,0.042325712740421295,0.06795802712440491,0.48854443430900574,0.023493317887187004,0.41119328141212463,0.019499782472848892,0.017501823604106903,0.13028277456760406,0.10905871540307999
1183634457594617858,"SAVE THE DATE : 02 November 2019. A very special charity Polo event will take place for the breast cancer awareness advocacy. Mark your calendars and stay tuned! .
.
.
.
#Ladies #BreastCancer #BreastCancerAwarenessMonth #Cancer #Polo #SportOfKings #Sport #Event #DubaiEvent #Dubai http",0.5793,0.4176,0.003,0.008807161822915077,0.618057906627655,0.012742878869175911,0.15841977298259735,0.8981898427009583,0.05469921603798866,0.8102414608001709,0.017573170363903046,0.019881734624505043,0.06920832395553589,0.1370530128479004
400994003241668608,"""It was acceptable in the 80's"" #moustache #moche #movember #mobro #sport #rugby #soutien #cancer http",0.0818,0.8484,0.0698,0.3306804299354553,0.10705745220184326,0.5589178800582886,0.01996469497680664,0.05512453243136406,0.0028778156265616417,0.03802388533949852,0.15250670909881592,0.5414221286773682,0.029289407655596733,0.004849504213780165
