id,Text,positive,neutral,negative,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
153909560401342466,"If anyone knows anything about treating cancer with cannabis, pls tweet me. #cancer #dog #cannabis #treatments #pleasehelp",0.1287,0.7922,0.0791,0.007923235185444355,0.6652685403823853,0.0185769721865654,0.22983689606189728,0.3638138473033905,0.020159542560577393,0.6500516533851624,0.06301664561033249,0.08965762704610825,0.038376301527023315,0.11013548821210861
20148324215,#mmot #cannabis #marijuana #mmj | RT @user Pot Kills #Cancer and Our Government Has Known for 36 Years | http,0.0379,0.7841,0.1779,0.5286566615104675,0.07672128826379776,0.6801022291183472,0.5653315782546997,0.011062698438763618,0.0025092449504882097,0.05632396414875984,0.1838851273059845,0.3359609544277191,0.01660050079226494,0.007231052033603191
107649477871017984,#cannabis #treats #ovarian #cancer & also #colorectal #cancer http,0.0214,0.7117,0.2669,0.03587966412305832,0.14431026577949524,0.05154433101415634,0.10432404279708862,0.15342997014522552,0.007565181236714125,0.45177358388900757,0.058773934841156006,0.11628192663192749,0.008630826137959957,0.023457452654838562
26390870793,Proven: THC Injections Kill Cancer – Gov Knew in 74 http #MMOT #Cancer #Cannabis,0.0382,0.7668,0.195,0.1096709743142128,0.18845497071743011,0.23952580988407135,0.4572969675064087,0.03339328616857529,0.003846110077574849,0.08682747185230255,0.10829437524080276,0.15901683270931244,0.03323327377438545,0.011173262260854244
29317183211,a MUST watch! 'RUN FROM THE CURE' RT http #CCC #Cannabis #cures #cancer,0.7785,0.2161,0.0055,0.0688815489411354,0.4035276174545288,0.06465481221675873,0.329259991645813,0.2810242176055908,0.008559297770261765,0.7142270803451538,0.029743336141109467,0.026218419894576073,0.025314822793006897,0.08340924978256226
107106056236310528,#medical #cannabis is good for #colorectal #cancer & also #premenstrual #tension http,0.6509,0.3392,0.0098,0.03848512843251228,0.19778935611248016,0.031034480780363083,0.039800554513931274,0.5791968107223511,0.021548490971326828,0.7427926063537598,0.014032058417797089,0.018374113366007805,0.013619432225823402,0.07037277519702911
184735495580954624,"#Cannabis extract, topically applied to #skin #cancer appears to have eliminated the cancer as confirmed by biopsy. #CBIS",0.3838,0.5877,0.0285,0.058361511677503586,0.30307427048683167,0.05337775871157646,0.03608836233615875,0.5156559944152832,0.02004765160381794,0.7104948163032532,0.020393749698996544,0.024444008246064186,0.0417342334985733,0.08817413449287415
163915129099001856,Also today: the opening of a new centre looking at how #cannabis can be used in treatment of diseases like #cancer and #MS #BBC #Cambs,0.2364,0.7586,0.005,0.01415856834501028,0.6101271510124207,0.018973123282194138,0.08249292522668839,0.7101328372955322,0.028805788606405258,0.8201194405555725,0.02140892669558525,0.022860407829284668,0.04810277372598648,0.14590629935264587
107726002154774528,#cannabis #treats #children with #autism & also #ovarian #cancer http,0.0094,0.3807,0.6099,0.011856812983751297,0.13792018592357635,0.03275094926357269,0.05266060307621956,0.22648338973522186,0.017625074833631516,0.5268334150314331,0.17062237858772278,0.6331349611282349,0.009172105230391026,0.03119523823261261
59324546221740032,"""I beat #cancer with #cannabis"" http @user @ Relay For Life",0.7587,0.2373,0.004,0.039518628269433975,0.1496289074420929,0.026220055297017097,0.020088020712137222,0.7106174826622009,0.0299557913094759,0.9423515200614929,0.02102452516555786,0.04101039096713066,0.012589583173394203,0.12310387194156647
17248664388,http - New #Report : #Cannabis #Cancer CURE #Study PROVES ! Rick Simpson's #Cannabis-Oil WORKS ! #Colorado #science #420,0.8237,0.1732,0.0031,0.03164193034172058,0.5902045369148254,0.03403868526220322,0.04008201137185097,0.7515026330947876,0.031085815280675888,0.7578060030937195,0.0178372822701931,0.014230637811124325,0.12190966308116913,0.1848117858171463
122101179521044480,The #Drug #daily Associated Press: Feds Order All #California Medical #Pot... #Cannabis Cures #Cancer's http,0.0436,0.9341,0.0223,0.026832612231373787,0.46085023880004883,0.060176774859428406,0.13101834058761597,0.14015129208564758,0.006771706975996494,0.1704174429178238,0.04753418639302254,0.08419067412614822,0.05293872207403183,0.02859247848391533
7624515432,Combining Components of Marijuana Enhances Inhibitory Effects on Brain Cancer http #cannabis #cancer #marijuana #health,0.1028,0.8444,0.0528,0.015835527330636978,0.3621251881122589,0.03800487890839577,0.05654963478446007,0.6145536303520203,0.01899106055498123,0.27920636534690857,0.024909162893891335,0.05868152901530266,0.07118163257837296,0.03420518711209297
40399554776006657,RT @user @user Ingredient in cannabis restores taste for cancer patients http #cancer #cannabis,0.5266,0.4666,0.0068,0.016089916229248047,0.18021970987319946,0.03190071880817413,0.01812918484210968,0.5861879587173462,0.01834605447947979,0.39031243324279785,0.024223897606134415,0.07901433855295181,0.021317768841981888,0.025732355192303658
73773125120163841,#Marijuana: The Illegal Herb That Fights Cancer http #health #cannabis #cancer,0.0113,0.3388,0.6499,0.35024186968803406,0.10483239591121674,0.4972902238368988,0.42681464552879333,0.01822018250823021,0.0023824458476155996,0.05510251596570015,0.1191742941737175,0.2163459211587906,0.0161421000957489,0.006114934105426073
40219452628799488,by @user #Cannabis Science Extracts Kill #Cancer Cells In Cancer Patients http via @user  #dailyhempbuzz,0.0259,0.5988,0.3753,0.059106990694999695,0.3154887855052948,0.12137428671121597,0.09230758994817734,0.07626781612634659,0.0044814590364694595,0.08047991991043091,0.051022015511989594,0.08372831344604492,0.051879171282052994,0.015017103403806686
881919605433933824,#BlackTourmaline and #labradorite bracelets have arrived 🙌 #Gemstone #healingPower #lithotherapy http,0.9029,0.0949,0.0021,0.008021811954677105,0.3272134065628052,0.014719130471348763,0.007499027065932751,0.9370606541633606,0.06769853085279465,0.6127346754074097,0.011036613024771214,0.03186826780438423,0.053871039301157,0.06888243556022644
191628266631729152,“Chronic Future - Killing Cancer” A Documentary About... - OMMP PAY IT FORWARD http #cancer #cannabis,0.0564,0.7757,0.1679,0.07307711243629456,0.39248180389404297,0.13263005018234253,0.1281842142343521,0.05306912213563919,0.003874371526762843,0.417818158864975,0.11849154531955719,0.14159445464611053,0.018754998221993446,0.02952447533607483
192564605472616450,'Run from the cure - The Rick Simpson Story - Cannabis Cure for Cancer..' http #cannabis #cancer #cure,0.1021,0.8707,0.0272,0.015653645619750023,0.23434515297412872,0.013702438212931156,0.032328709959983826,0.7127045392990112,0.0375886894762516,0.9279559850692749,0.020418016240000725,0.030929340049624443,0.012635670602321625,0.14597642421722412
192152898308812800,AIDS (HIV) & AIDS Wasting - OMMP PAY IT FORWARD http #cancer #cannabis #eating,0.0154,0.3329,0.6517,0.6032914519309998,0.0832197517156601,0.6383776664733887,0.0830097571015358,0.016738807782530785,0.002545739524066448,0.1930452287197113,0.28265753388404846,0.5078767538070679,0.009081637486815453,0.011065651662647724
107269933821464576,#medical #cannabis is good for skin #cancer http,0.5749,0.4119,0.0133,0.04506208002567291,0.14476507902145386,0.030695615336298943,0.0262202937155962,0.5828574895858765,0.025949331000447273,0.7565935850143433,0.013381720520555973,0.0175873264670372,0.01112552173435688,0.06960559636354446
107588338776678400,#cannabis #treats #ovarian #cancer & also #tourette’s #syndrome http,0.0168,0.6327,0.3505,0.04424197971820831,0.13899880647659302,0.06931950896978378,0.06441745162010193,0.10814673453569412,0.006140230689197779,0.3667064607143402,0.08812691271305084,0.20687560737133026,0.008024506270885468,0.017763501033186913
41147540023947264,#Cannabis Science Extracts Kill Cancer Cells In #Cancer Patients http #medical #marijuana #mmj,0.0154,0.3501,0.6345,0.05689287185668945,0.23715923726558685,0.11536106467247009,0.23029707372188568,0.07265283167362213,0.005052190739661455,0.08111880719661713,0.05726589635014534,0.08793887495994568,0.04229234531521797,0.014220568351447582
172370063825965056,Cannabis Science’s Newly Appointed Director of Horticulture Bret Bogue http  #cannabis #Cancer RT,0.0423,0.9466,0.0112,0.0240580253303051,0.553200900554657,0.06703503429889679,0.2510730028152466,0.22574488818645477,0.011219702661037445,0.15783710777759552,0.061776164919137955,0.08784407377243042,0.11907704174518585,0.036734092980623245
107558933597667328,#medical #cannabis is good for #colorectal #cancer http,0.7465,0.2447,0.0089,0.026406118646264076,0.1907171905040741,0.022200793027877808,0.024628296494483948,0.6443506479263306,0.025536170229315758,0.7617872953414917,0.013554465025663376,0.018796958029270172,0.014169595204293728,0.07421749085187912
150328469602058240,#Anonymous #cannabis #cancer - Opperation Cannabis http via @user,0.0255,0.8956,0.079,0.029842372983694077,0.12070659548044205,0.0865027979016304,0.06169900670647621,0.15045936405658722,0.008151054382324219,0.09308772534132004,0.08272691816091537,0.3562166392803192,0.020816119387745857,0.008197146467864513
124858946925236224,Video: Proof Marijuana CURES Cancer http via @user #MMJ #MMOT #Cancer #Cure #Marijuana #Cannabis,0.1552,0.8333,0.0115,0.023298369720578194,0.24615788459777832,0.02681645378470421,0.06414556503295898,0.7756879925727844,0.034155555069446564,0.7727158069610596,0.01641969010233879,0.023378634825348854,0.0344676598906517,0.08595161139965057
22041038965182464,#Cannabis chemicals may help fight prostate #cancer http #MMJ #marijuana #journalism,0.3161,0.6758,0.0082,0.01757812686264515,0.42398133873939514,0.018203886225819588,0.04284406080842018,0.789640486240387,0.03981386870145798,0.8266260623931885,0.013266638852655888,0.013254771009087563,0.042919281870126724,0.1503102332353592
207862767431061504,Have a ? Or comment. Leave it one out forum #marijuana #cannabis #cancer #cureyourowncancer #weed #pot #legalizeit http,0.0312,0.72,0.2488,0.07383965700864792,0.4687083959579468,0.11456026136875153,0.017808783799409866,0.18354322016239166,0.005969887599349022,0.15375737845897675,0.030579809099435806,0.05330861732363701,0.06574468314647675,0.03084343858063221
149201760341340161,http #cannabis CURES #cancer #mmot #mmj,0.0223,0.7858,0.1919,0.07615464925765991,0.09008634835481644,0.15834897756576538,0.22074002027511597,0.04854600876569748,0.003965758718550205,0.06517572700977325,0.07936989516019821,0.23041453957557678,0.014188991859555244,0.006124949082732201
200423892723044354,What if #Cannabis Cured #Cancer (Serbian subtitles) [VIDEO]: http via @user #marijuana #mmj #mmot,0.0517,0.9345,0.0138,0.016165373846888542,0.5528970956802368,0.0442931205034256,0.07454366981983185,0.2982650399208069,0.009838259778916836,0.16798685491085052,0.04028701037168503,0.07096118479967117,0.09359841793775558,0.03619639202952385
113833234202243072,#Cannabis Ingredient Helps Cancer Patients Regain Appetite and Taste http via @user #Cancer #MMJ #MMOT #Hemp,0.3451,0.649,0.0059,0.011873332783579826,0.22178170084953308,0.017263734713196754,0.02339921146631241,0.6284282207489014,0.026501284912228584,0.7767786383628845,0.02567860297858715,0.054747600108385086,0.016039438545703888,0.0688762292265892
163116686130675712,#IWouldNeverEver try chemo therapy if I got diagnosed with #cancer .  I'd take the oil extracted from #cannabis before anything else.,0.0097,0.1415,0.8488,0.03182592615485191,0.17793713510036469,0.07497513294219971,0.34685805439949036,0.04284370690584183,0.006720002740621567,0.44327571988105774,0.33991867303848267,0.6147606372833252,0.009765183553099632,0.02716584876179695
203302607865921538,#incaseyoudidntknow the oil extracted from #cannabis when ingested has been proven to cure any #cancer with great efficacy…,0.6491,0.3297,0.0212,0.02392570488154888,0.32029107213020325,0.013982461765408516,0.03355291113257408,0.9323225021362305,0.10572029650211334,0.960589587688446,0.010271505452692509,0.008974747732281685,0.03818498179316521,0.3473069369792938
134457378555969536,#ThingsThatYouShouldKnow THC and other cannabinoids in #cannabis kill #cancer cells without harming healthy cells. http,0.0188,0.3567,0.6245,0.03621382266283035,0.4641442894935608,0.03318168222904205,0.057178664952516556,0.5892592668533325,0.022627495229244232,0.7731201648712158,0.014933519996702671,0.014442604966461658,0.03172381594777107,0.14240244030952454
18863700195,"Cancer Cure - Cannabis &amp; Cannabinoids,by Robert Melamede,PhD http #Cancer #Cannabinoidsby #Cannabis",0.2004,0.7906,0.0089,0.021892521530389786,0.24094238877296448,0.02825065329670906,0.02254009246826172,0.7694258093833923,0.035358063876628876,0.7551767826080322,0.018164388835430145,0.03451254963874817,0.030865801498293877,0.07466419041156769
133869661715570688,RT @user #Cannabis may cure #cancer | What is Mesothelioma  http,0.2352,0.7589,0.0059,0.01933072693645954,0.3288825750350952,0.023592114448547363,0.10442924499511719,0.23266029357910156,0.01591181941330433,0.6127995252609253,0.03682611882686615,0.04110466316342354,0.016888229176402092,0.07306023687124252
32101718271467520,What If #Cannabis Cured #Cancer? http Please RT,0.054,0.9275,0.0185,0.03219678997993469,0.39677944779396057,0.07989808917045593,0.40625888109207153,0.05006322264671326,0.004771210718899965,0.14456696808338165,0.1096901074051857,0.1326824575662613,0.047202371060848236,0.025134719908237457
170646780151726080,"Dr Albert Munson, UofVA study 1975 #cannabis cures #cancer shut down by U.S. govt as to not make Big Pharma loose $ #mmj",0.0724,0.8388,0.0887,0.4267250895500183,0.37851762771606445,0.5349356532096863,0.1834632158279419,0.042635228484869,0.003590742126107216,0.25381261110305786,0.08981617540121078,0.0852338895201683,0.042937811464071274,0.032504305243492126
108020779169480704,#cannabis is #effective for #treating #thyroid #cancer http,0.4674,0.5188,0.0137,0.023275496438145638,0.20944631099700928,0.016936834901571274,0.028405452147126198,0.7145976424217224,0.04948827996850014,0.9181311130523682,0.016155002638697624,0.020759887993335724,0.012661480344831944,0.16527794301509857
48446454045491200,"If #Marijuana #Cannabis were #legalized everywhere, it wld lessen the risk of developing #cancer from the radiation #leak .. #justsayin",0.1513,0.7349,0.1138,0.14839258790016174,0.2985057830810547,0.1440592110157013,0.5875978469848633,0.15270379185676575,0.006892120931297541,0.6743515729904175,0.04404762387275696,0.030079491436481476,0.0215572789311409,0.06675569713115692
177259800021843968,#Suicide rate for #Cancer increases due to http #cannabis. #breastcancer,0.0096,0.2017,0.7887,0.17762526869773865,0.054413091391325,0.3413102924823761,0.7081892490386963,0.00749451806768775,0.004214795306324959,0.04306609928607941,0.5411133766174316,0.8766645789146423,0.012909537181258202,0.008038870990276337
155288350520123392,"Cannabis can kick cancers ass, http #cannabis #science #cancer #healthscience #medicine",0.2634,0.5391,0.1975,0.5835779905319214,0.18051084876060486,0.34025833010673523,0.018095968291163445,0.4836520254611969,0.00855403020977974,0.3669697940349579,0.02146320976316929,0.028073662891983986,0.029262933880090714,0.029109502211213112
167329481030250497,"#CANNABIS #CANCER MOVIE: RUN FROM THE CURE! 
http://t.co/MyhYmSAC http",0.1174,0.8277,0.055,0.007493330165743828,0.6724351048469543,0.014583742246031761,0.07474499195814133,0.8111799359321594,0.045961324125528336,0.35430437326431274,0.01745135337114334,0.02571098320186138,0.11204669624567032,0.08779290318489075
17248642841,http - New #Report : #Cannabis #Cancer CURE #Study PROVES ! Rick Simpson's #Cannabis-Oil WORKS ! #Colorado #science #mmot,0.8237,0.1732,0.003,0.03420594707131386,0.6097862720489502,0.03616556525230408,0.042266763746738434,0.7394380569458008,0.03195546567440033,0.7422105669975281,0.017937662079930305,0.013580865226686,0.1312403827905655,0.19307397305965424
108160797464727552,#cannabis is #effective for #treating #prostate #cancer & also #premenstrual #tension http,0.3383,0.645,0.0167,0.04033985361456871,0.20204941928386688,0.027695734053850174,0.06431097537279129,0.5926106572151184,0.031050588935613632,0.8867231011390686,0.01751832850277424,0.02129504829645157,0.011674899607896805,0.12209814041852951
107758021832224769,#medical #cannabis is good for #premenstrual #tension & also #thyroid #cancer http,0.5104,0.4711,0.0185,0.04599624499678612,0.143943652510643,0.04218548536300659,0.10534241050481796,0.34205368161201477,0.015136904083192348,0.6476653218269348,0.022396715357899666,0.031134579330682755,0.007311771623790264,0.04232725128531456
172356696809803776,The Endocannabinoid System http RT  #cannabis #420 #Cancer,0.0231,0.8771,0.0998,0.0668611153960228,0.12905831634998322,0.15094365179538727,0.1615440994501114,0.08078647404909134,0.004583259113132954,0.07962189614772797,0.07793460786342621,0.2382020652294159,0.021410083398222923,0.007330290507525206
107444310588391424,#medical #cannabis is good for #ovarian #cancer http,0.724,0.2667,0.0093,0.02305293269455433,0.1888432651758194,0.019484175369143486,0.020810814574360847,0.6573100686073303,0.027400819584727287,0.7927318811416626,0.014464925974607468,0.020840363577008247,0.013435622677206993,0.08213264495134354
129332246556581888,"""@MediCann: #BreastCancer and #MedicalCannabis : The Wonder Drug that Fights Nausea and Shrinks Tumors  #Cannabis #Cancer""",0.3235,0.6512,0.0253,0.048783089965581894,0.2091653048992157,0.11604113131761551,0.7432783246040344,0.038100142031908035,0.0033996403217315674,0.11365508288145065,0.12045169621706009,0.1523301899433136,0.016204833984375,0.012086269445717335
107306101346799616,#cannabis #treats #nausea and #vomiting & also skin #cancer http,0.0115,0.3451,0.6435,0.22733888030052185,0.03491160646080971,0.3703959882259369,0.9457777738571167,0.013551780954003334,0.005577890668064356,0.025813831016421318,0.258339524269104,0.5789567232131958,0.011339325457811356,0.005857538897544146
199337625541296129,"#Phytocannabinoids in the #Treatment of #Breast #Cancer: Cristina Sanchez,  http via @user #Medical #Cannabis #Marijuana",0.0348,0.9462,0.0191,0.01903776079416275,0.40327921509742737,0.04107215255498886,0.039533037692308426,0.33525368571281433,0.011217543855309486,0.2847757935523987,0.03238741680979729,0.05486368387937546,0.03986766189336777,0.034917399287223816
205833196556910594,Herb the Herbalist: How To #Heal With #Cannabis http #cancer #vancouver,0.0907,0.884,0.0253,0.02506803348660469,0.15345793962478638,0.05506955459713936,0.06581159681081772,0.10539227724075317,0.009594904258847237,0.44584110379219055,0.21788248419761658,0.5850396156311035,0.008863489143550396,0.024070627987384796
116403874411192320,RT @user RT @user #Cannabis Can Cure #Cancer  http  #TMZ #FOXNEWS #Fox,0.2464,0.7467,0.0069,0.035067297518253326,0.35420191287994385,0.06208725646138191,0.020767193287611008,0.36326539516448975,0.00995575450360775,0.23557184636592865,0.0206696055829525,0.04401585832238197,0.05377604067325592,0.02751299738883972
156890173295173632,20 year study shows cannabis actually improves lung function  #mmj #marijuana #cannabis #cancer #carcinogen  http,0.605,0.3893,0.0057,0.018051788210868835,0.3230457901954651,0.026416147127747536,0.06415949016809464,0.842115581035614,0.048763126134872437,0.6492893099784851,0.015393956564366817,0.02191757783293724,0.07624072581529617,0.08505482226610184
66875183444668417,#spoonie “@craighealth: The Illegal Herb that Fights Cancer http #health #marijuana #cannabis #hemp #cancer”,0.0242,0.7596,0.2162,0.3854309916496277,0.11555667966604233,0.5789583325386047,0.4007584750652313,0.019337225705385208,0.0020405787508934736,0.04071345180273056,0.12084818631410599,0.25639352202415466,0.020514309406280518,0.005210311617702246
25423748242,Hey hey Twitterverse  Please  check it out and RT!! it's Important!!!  http via @user  #Cancer #Cannabis,0.7346,0.2571,0.0083,0.028744742274284363,0.45755812525749207,0.06270615756511688,0.1437862366437912,0.15888431668281555,0.0063465675339102745,0.3910687565803528,0.06017052009701729,0.08246485143899918,0.03659273311495781,0.038572706282138824
116403877812768768,RT @user RT @user #Cannabis Can Cure #Cancer  http  #TMZ #FOXNEWS #Fox,0.2464,0.7467,0.0069,0.035067297518253326,0.35420191287994385,0.06208725646138191,0.020767193287611008,0.36326539516448975,0.00995575450360775,0.23557184636592865,0.0206696055829525,0.04401585832238197,0.05377604067325592,0.02751299738883972
40429741618114560,#Cannabis Science Extracts Kill #Cancer Cells In Cancer Patients Being Treated Through Rockbrook http,0.0146,0.4231,0.5624,0.08107025176286697,0.3471258282661438,0.13292589783668518,0.16986364126205444,0.07480403035879135,0.0063081178814172745,0.13575291633605957,0.04652165248990059,0.05407765507698059,0.057346899062395096,0.02656635455787182
10532352592,#Boycott #Walmart for Firing #Medical #Marijuana #Cancer Patient -- http #MI #mmot #digg #cannabis #News  Please #RT,0.0111,0.3299,0.6589,0.9765125513076782,0.04092290252447128,0.9403055906295776,0.0502927228808403,0.02178160846233368,0.004733874928206205,0.03061920963227749,0.08967864513397217,0.259916216135025,0.011521028354763985,0.005793916992843151
27456013802,"I grow mental active #Cannabis flowers, so I help to beat cancer. #Cancer #BeatCancer",0.7842,0.2023,0.0135,0.033990420401096344,0.06271375715732574,0.030012251809239388,0.11109347641468048,0.5212303400039673,0.05981020629405975,0.964004397392273,0.052493538707494736,0.17143316566944122,0.006738562136888504,0.14940595626831055
107215414026715137,#cannabis #treats skin #cancer http,0.0478,0.7946,0.1576,0.08633910864591599,0.10037176311016083,0.1028994619846344,0.09127447009086609,0.12566055357456207,0.006441361270844936,0.33175674080848694,0.06316886842250824,0.14029806852340698,0.007425732910633087,0.01511465571820736
108099324273102848,#medical #cannabis is good for #premenstrual #tension & also #thyroid #cancer http,0.5104,0.4711,0.0185,0.04599624499678612,0.143943652510643,0.04218548536300659,0.10534241050481796,0.34205368161201477,0.015136904083192348,0.6476653218269348,0.022396715357899666,0.031134579330682755,0.007311771623790264,0.04232725128531456
149393752010653696,"by @user Govt Study Proves THC From #Cannabis Destroys Leukemia, Breast And Lung #Cancer Cell...  #dailyhempbuzz",0.0327,0.8718,0.0955,0.03596211597323418,0.3968844711780548,0.06532157957553864,0.08722877502441406,0.19988390803337097,0.00802005548030138,0.13164310157299042,0.026396160945296288,0.0391291044652462,0.07455015182495117,0.02818760834634304
133869645596860417,RT @user #Cannabis may cure #cancer | What is Mesothelioma  http,0.2352,0.7589,0.0059,0.01933072693645954,0.3288825750350952,0.023592114448547363,0.10442924499511719,0.23266029357910156,0.01591181941330433,0.6127995252609253,0.03682611882686615,0.04110466316342354,0.016888229176402092,0.07306023687124252
20329284117,"#medical #marijuana,  #DEA, #cannabis, #cancer, #420, #reggae, #legalization  The hit song and video of the summer:  http",0.1632,0.8148,0.022,0.020252132788300514,0.3180566728115082,0.025043146684765816,0.007766288705170155,0.9714881777763367,0.0916234478354454,0.6458112597465515,0.007881530560553074,0.017017992213368416,0.08563509583473206,0.08520403504371643
18247822296,Cured: A #Cannabis Story (A film by David Triplett) #420 #marijuana #cancer http,0.0685,0.9134,0.0181,0.017523927614092827,0.25260233879089355,0.04453509300947189,0.07575124502182007,0.5294378995895386,0.015964176505804062,0.5394082069396973,0.05824325233697891,0.22829660773277283,0.024705857038497925,0.029402567073702812
