id,Text,positive,neutral,negative,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,Sentiment,Emotion
881622971156226049,"#Cancer Prevention - A Week of #Fasting: Day 7 - VIDEO-&gt; http 
#CancerPrevention #CancerTreatment #Chemo #Chemotherapy http",0.0712,0.9132,0.0156,0.0236887875944376,0.3944640457630157,0.0363081879913806,0.3227058053016662,0.2008959650993347,0.0077521214261651,0.629332959651947,0.0463760867714881,0.0498356595635414,0.0183839686214923,0.058076411485672,neutral,optimism
255743496076546048,Did great with my #Fasting today. Supported a lady that has #Cancer &amp; is going through surgery. #Support,0.9657,0.0304,0.0039,0.0162415150552988,0.0569676533341407,0.0192448683083057,0.0750775262713432,0.8720712661743164,0.1334004253149032,0.9536437392234802,0.032925084233284,0.1774715036153793,0.0108151836320757,0.1036560162901878,pos,optimism
1269906950155669505,"Benefits of  intermittent #fasting;

1.#weight loss
2.prevention and reversal of #prediabetes and type 2 diabetes.
https://t.co/El3cGLNDgK #PCOS management.
4.#Autophagy -#Anti-aging effects.
5.Helps prevent #cancer onset.
6.Improvement in #guthealth. http",0.3607,0.6117,0.0276,0.032140415161848,0.2174332588911056,0.0252131670713424,0.0266133286058902,0.5604430437088013,0.0232623554766178,0.944955825805664,0.0285723470151424,0.0391410440206527,0.0110209686681628,0.1806573867797851,neutral,optimism
167360950389837826,RT @user via @user : #Fasting weakens #cancer in mice. http #SciTM,0.0325,0.8661,0.1014,0.0692830011248588,0.3357510864734649,0.0971537008881568,0.0469581298530101,0.0735644623637199,0.0057436586357653,0.3213577568531036,0.0578082427382469,0.0838581770658493,0.0215644016861915,0.0351182408630847,neutral,anticipation
951840870180978690,"A growing number of experts claim #fasting can accelerate #fatloss and make you #healthier, but new studies show that it can also #fight #cancer. Check out  the article below. #nowyouknow #Friday
https://t.co/AAnrB6LylU http",0.7405,0.2524,0.0071,0.0188469514250755,0.3012593686580658,0.0192982014268636,0.4196134209632873,0.2536613047122955,0.0246883891522884,0.9426314234733582,0.0610856562852859,0.0582097172737121,0.0143927633762359,0.2161196023225784,pos,optimism
1303085864252137472,"Autophagy &amp; Fasting

Many experts agree that autophagy process initiates in humans after 18-20 hours fasting, w/ maximal benefits occurring at 4872 hours 

#fasting #autophagy #cancer #diabetes #fact #science 

Trigger ""Cell Cleanup"" by ""Fasting"" for 2 or 3 days !",0.2247,0.7488,0.0264,0.070940613746643,0.3699808418750763,0.0665738731622695,0.0142191443592309,0.4850380420684814,0.0094097713008522,0.7390890717506409,0.0276161432266235,0.0375210493803024,0.0260984599590301,0.0713289231061935,neutral,optimism
900559847120224256,Fasting and Hyperinsulinemia by @user http #fasting #cancer #insulin,0.0398,0.9241,0.0361,0.0992407798767089,0.1371292620897293,0.1940243393182754,0.1169972866773605,0.0337461829185485,0.0028084740042686,0.1456803679466247,0.16590017080307,0.3409222066402435,0.0090263430029153,0.0089618219062685,neutral,sadness
1109039408471248896,"We evolved from millions of yrs of walking endlessly n #fasting regularly. The consequences of being sedentary and eating too often are so apparent.
A great baselins to aim for:
Take 10k steps/day
Restrict your eating window to 12 hrs
Fight #obesity #diabetes #alzheimers #cancer http",0.0646,0.6246,0.3108,0.1336567401885986,0.1267105489969253,0.1763850003480911,0.1067947074770927,0.0440930128097534,0.007228385657072,0.7598064541816711,0.376125156879425,0.6251695156097412,0.0075920433737337,0.0539757497608661,neutral,optimism
940689224310935553,"#Fasting will cure #Cancer ... every time.  Youll never hear about it in #America, tho.",0.3115,0.4586,0.2299,0.2195558696985244,0.3436587452888489,0.2208685725927353,0.0644781589508056,0.0666994825005531,0.0045780930668115,0.8147010207176208,0.1429753005504608,0.1301722079515457,0.0151050062850117,0.0785807147622108,neutral,optimism
1252344355114725379,"FASTING FOR THREE DAYS RENEWS ENTIRE IMMUNE SYSTEM
Health Benefits of Fasting Are Far More Than We Can Guess!
 
https://t.co/tzttiD6VpY

#Fasting #ImmuneSystem #Cancer #COVID19 #God http",0.8826,0.1119,0.0055,0.0625710561871528,0.1727852523326873,0.0337716005742549,0.1407980918884277,0.611591100692749,0.0245186742395162,0.9655928015708924,0.0200016889721155,0.0216185711324214,0.0152450054883956,0.1838725209236145,pos,optimism
1007281558439583744,"Because of #fasting's effect on autophagy, many researchers believe that this diet can help #cancer patients undergoing chemo.
https://t.co/YFuPDAfE1h",0.621,0.3704,0.0086,0.0222270227968692,0.6344372630119324,0.0215268339961767,0.069114938378334,0.5702060461044312,0.0222568064928054,0.8871738910675049,0.0240398552268743,0.0195472612977027,0.0411296747624874,0.2186800390481948,pos,optimism
1139359336784900097,"Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting and more. #anticancerrevolution http http",0.3271,0.6514,0.0215,0.0325529687106609,0.2246229350566864,0.0205459967255592,0.1174588426947593,0.4902011156082153,0.0293511245399713,0.9498497843742372,0.0246187951415777,0.0278088767081499,0.0112160323187708,0.2165095806121826,neutral,optimism
983365045643038721,"Ya'll totally need to check out this #awesome chat about the ""whys"" and ""how to's"" of intermittent #fasting &amp; cyclical feeding (what is that, right?!) and why it is the #cuttingedge approach in #chronicillness and #cancer ! 
April 11 @user EDT
RSVP: http http",0.88,0.1152,0.0048,0.0375201888382434,0.7287938594818115,0.0517131201922893,0.0224953927099704,0.8293918967247009,0.023601870983839,0.506433367729187,0.020652150735259,0.0216628350317478,0.1920869350433349,0.1015207022428512,pos,joy
582662601315721216,Clinical research into #fasting and how it relates to cancer treatment http #health #cancer http,0.0361,0.9343,0.0296,0.0179229099303483,0.502497136592865,0.0458497069776058,0.1867094486951828,0.0873502120375633,0.0071110446006059,0.2910068035125732,0.1035558208823204,0.1274315267801284,0.0376457944512367,0.0456020794808864,neutral,anticipation
662033867381936128,"Dom DAgostino on #Fasting, #Ketosis, and the End of #Cancer | http @user @user",0.0498,0.9188,0.0313,0.0186987519264221,0.267422080039978,0.0499465428292751,0.1890327334403991,0.0870591253042221,0.0079990020021796,0.5274835228919983,0.1744014322757721,0.328654944896698,0.0114428391680121,0.033654186874628,neutral,optimism
1210118841994481665,"#OncoAlert Effects of Intermittent #Fasting on #Health, #Aging, and #Disease | @NEJM #cancer  http",0.0265,0.8331,0.1405,0.0718511417508125,0.1228767037391662,0.1705569922924041,0.1053933128714561,0.0361263342201709,0.0037675159983336,0.1735771745443344,0.3166491091251373,0.6419220566749573,0.0107353450730443,0.0107335774227976,neutral,sadness
437896134418124800,Fasting starves the cancer more than the patient http #cancer #fasting #carlorierestriction #health #ValterLongo,0.0146,0.277,0.7084,0.0470702797174453,0.2059710174798965,0.0988402068614959,0.0487474799156188,0.0544050186872482,0.0052002598531544,0.4667941927909851,0.2354762852191925,0.4682606160640716,0.0084475837647914,0.0262686293572187,neg,sadness
985048360515260417,"""Across the board, the #fasting patients [with cancer] reported less severe side effects in fourteen different categories.""
Tripping over the Truth by Travis Christofferson - http #nutrition #wellness #science #cancer #CancerResearch #Cancerprevention",0.2722,0.7111,0.0167,0.0314351469278335,0.2881432175636291,0.0444405041635036,0.0670754685997963,0.3206880092620849,0.0088743874803185,0.8496670126914978,0.054074078798294,0.0955606997013092,0.0142872650176286,0.0701745525002479,neutral,optimism
1294695882726805504,"Whole Body Healing is bringing balance in your Mind, Body and Soul. Water only fasting is the best intervention.
#water #fasting #cancer #healing 
https://t.co/HRnN0zSWQt http",0.8567,0.1357,0.0076,0.0303420051932334,0.1667131334543228,0.0231575910001993,0.0352500975131988,0.3648649752140045,0.0398115701973438,0.971364200115204,0.0546765886247158,0.1083065345883369,0.0079526444897055,0.2760473787784576,pos,optimism
1401887428458299396,Is a fast good for detoxing? http #fasting #detox #detoxification #diet #nutrition #cancer http,0.1161,0.8506,0.0333,0.0312500111758708,0.2580003142356872,0.0583503432571888,0.0794101655483245,0.097807340323925,0.0063634738326072,0.6947278380393982,0.1473327875137329,0.252820074558258,0.0094908894971013,0.0485491007566452,neutral,optimism
981432632885088257,"I personally do #keto #diet alongside #fasting There are multiple benefits including increasing #muscle #gainz #testosterone &amp; #fatloss so ideal for #bodybuilding results, reducing risk of #Cancer #diabetes #cardiovascular issues. http",0.887,0.1074,0.0056,0.0293167475610971,0.1378683894872665,0.0286087393760681,0.626513659954071,0.5661444067955017,0.0317850559949874,0.9278751015663148,0.03218350186944,0.036115501075983,0.0125543801113963,0.1243698745965957,pos,optimism
850398926352130048,Fasting Talk (Episode 14): @user  On The Latest Developments With #Fasting And #Cancer: http http,0.0546,0.9367,0.0087,0.0185196977108716,0.3434865474700928,0.0548279695212841,0.1711473166942596,0.0914163589477539,0.0080399727448821,0.5724226832389832,0.2501548230648041,0.4674710035324096,0.0150202773511409,0.0402205996215343,neutral,optimism
480395886048968704,#Fasting Helps #Cancer Patients Survive #Chemotherapy    #Singularity Hub http,0.6467,0.348,0.0052,0.0249060858041048,0.2699666023254394,0.0289977490901947,0.2987385988235473,0.13289874792099,0.0120233977213501,0.8653284311294556,0.0882664173841476,0.108239971101284,0.0095982765778899,0.1016126424074173,pos,optimism
1048687400334057472,"#Repost plantifulfacts
        
#drsebi #food #healer #naturalremedy #herbs #minerals #nature #wholefoods #vegan #toxins 
#cancer #cancercure #curecancer #herbalmedicine #fasting http",0.4198,0.5642,0.016,0.0246022101491689,0.1522954702377319,0.019435454159975,0.0305319465696811,0.6593596339225769,0.0251832120120525,0.9203664064407348,0.01918725669384,0.0326300263404846,0.0085624866187572,0.1090422496199607,neutral,optimism
1028805196636475392,"#Mold/ #fungus causes #lacticacidosis, high #blood #pressure, #cancer, #food #allergies #science #diabetes #keto #IntermittentFasting #fasting #waterfast #gym #fitness #gainz #MuscleMass #gymmotivation #NEWS #usa #healthcare #BREAKING http via @user",0.0213,0.4325,0.5461,0.1290053874254226,0.1109389960765838,0.2504279315471649,0.0950756818056106,0.0594639033079147,0.0035740123130381,0.1027286723256111,0.1216082200407981,0.3222633600234985,0.0140149230137467,0.0074407374486327,neg,sadness
1283872790970617867,"How #fasting can suppress the immune system in #cancer patients. Click to listen to this new #hematology and #oncology episode with Dawn Lemanne, MD, of Oregon Integrative Oncology, and host @user http http",0.0382,0.8967,0.0651,0.0251541398465633,0.6433115601539612,0.0489524528384208,0.1006230860948562,0.1515518277883529,0.0087707182392477,0.3685363531112671,0.0618031211197376,0.0659478306770324,0.0577597916126251,0.0669846981763839,neutral,anticipation
1128927470449594369,"Renal Cell Cancer Survivor Mug
https://t.co/c7Mm6IzYoF

#Renal #Cell #Cancer #Survivor #Mug #nephrectomy #transformation #erythropoietin #diphtheria #failing #gravel #stone #stoned #stoning #strike #sign #liver #battle #corpuscle #fast #fasting #cirrhosis #treat #courtesy #gift http",0.0352,0.6011,0.3637,0.0947860851883888,0.2178293019533157,0.0957705080509185,0.0169133115559816,0.3467124402523041,0.0053671509958803,0.6274526119232178,0.0279677361249923,0.0533709190785884,0.0118723204359412,0.029295839369297,neutral,optimism
1210690337464676352,"Increasing support for intermittent fasting on a range of health benefits including reducing the risk of #diabetes , #cancer and #Alzheimer #health #fasting  http",0.7112,0.2823,0.0065,0.0199469719082117,0.138400912284851,0.0235413610935211,0.2549324035644531,0.2323886603116989,0.0313605219125747,0.9531092643737792,0.1023691222071647,0.2089680135250091,0.0064036240801215,0.1772469580173492,pos,optimism
1213435388204920832,"Women heals lemon sized cancer tumors all throughout her body with hardcore fasting!!! Fasting can save your life!!!
 #fasting #health #healthy #fitness #mentalhealth #beauty #cancer #life #sexy #diabetes #gratitude #aging #MelaninMagic #workout
https://t.co/YM6Ou7tEtN",0.8757,0.1152,0.0091,0.0487373955547809,0.1302053332328796,0.024081002920866,0.0252850670367479,0.8165469169616699,0.047353483736515,0.9763195514678956,0.0159835368394851,0.0264041218906641,0.0109417857602238,0.2052661925554275,pos,optimism
442437184298442755,Fasting and chemotherapy #integrativeoncology #naturopathiconcology #chemotherapy #cancer #fasting http,0.0421,0.8902,0.0677,0.0427232682704925,0.1603179723024368,0.0825229287147522,0.0529862940311431,0.1647423803806305,0.007405933458358,0.5330467820167542,0.1229584068059921,0.3423346579074859,0.0090234167873859,0.0219388995319604,neutral,optimism
910757710588674049,Talking #food #metabolism #diet #fasting and their link with #cancer with #patients &amp; scientists physicians http,0.0282,0.9184,0.0534,0.0241240952163934,0.3006267249584198,0.0645645260810852,0.0737642496824264,0.2089099287986755,0.0071422788314521,0.3909594416618347,0.0858089327812194,0.1802681684494018,0.0241875126957893,0.0259254947304725,neutral,optimism
694862075349372928,RT http #cancer #ketogenicdiet and #fasting http,0.0249,0.9171,0.058,0.0806868001818656,0.1084463149309158,0.1778950989246368,0.058866236358881,0.0532636828720569,0.0037176003679633,0.1078874692320823,0.1472116261720657,0.3991448581218719,0.0122322961688041,0.0073767425492405,neutral,sadness
973597470507839488,How to NOT be #sick #gmo #glyphosate #keto #fasting #weightloss #diabetes #cancer #health  http,0.0512,0.4867,0.4621,0.3283409774303436,0.0503635182976722,0.4643267095088959,0.1062132865190506,0.0189248267561197,0.003961713053286,0.1049372479319572,0.4906319975852966,0.8596829175949097,0.0083122355863451,0.0079602478072047,neutral,sadness
620124361152815104,'#Fasting-mimicking #diet' may promote #health and #longevity http #nutrition #diet #aging #cancer #antiaging,0.4384,0.5469,0.0146,0.0377417728304863,0.1169590502977371,0.0319440998136997,0.0529646910727024,0.3736981451511383,0.0210289265960454,0.9579710960388184,0.0592715069651603,0.1269994676113128,0.0060713957063853,0.1431141197681427,neutral,optimism
894566846422278144, #Fasting has been shown to have several beneficial effects on metabolism that may lead to reduced risk of #cancer. ,0.8743,0.1195,0.0062,0.026265749707818,0.1453287154436111,0.0217108242213726,0.7073476314544678,0.4062847793102264,0.0448972582817077,0.9503567218780518,0.0405143536627292,0.0396366901695728,0.0122735183686017,0.1954525262117386,pos,optimism
1219159641940090880,"It's the truth even though it tastes so damn good.

https://t.co/Gm2E3OuKbi

#naturalehealing #healthyfood #shipping #import #carribean #patrickdelves #worldwide #mango #cancer #fasting #herbs #herpes #diabetes #nj http",0.4869,0.4195,0.0935,0.1421279013156891,0.103664219379425,0.1148144751787185,0.0093532782047986,0.8848782777786255,0.0235078986734151,0.7502028942108154,0.0140850124880671,0.0394255518913269,0.0197901204228401,0.0323092937469482,pos,joy
983542394430767109,Study Finds that Fasting for 72 Hours Can Regenerate the Entire Immune System http #Fasting #HealthyEating #immunesystem #immunehealth #healthy #enzymePKA #Cancer #tumor,0.5906,0.4027,0.0067,0.0253118071705102,0.1557027250528335,0.0248268023133277,0.0802067369222641,0.721466600894928,0.0284732263535261,0.8742622137069702,0.0198110044002532,0.0371408760547637,0.015233414247632,0.0804983079433441,pos,optimism
1128642840869969920,"Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting &amp; more #anticancerrevolution
Free on-line Summit Starts Monday 17th June
Learn more &amp; sign up Here: http http",0.2862,0.6993,0.0145,0.0214106645435094,0.404137909412384,0.0168313216418027,0.1763946563005447,0.6073256731033325,0.0321505106985569,0.9295762777328492,0.0203276704996824,0.0165701080113649,0.0240009762346744,0.2429140955209732,neutral,optimism
753598873663250432,#Fasting may be a natural protective system to kill #cancer cells: http @user #intermittentfasting #water #food #chemo,0.195,0.7676,0.0374,0.0367219038307666,0.2375888377428054,0.02838134765625,0.0473458021879196,0.3948839902877807,0.0171271357685327,0.9103696942329408,0.0294825062155723,0.0376466736197471,0.0098839569836854,0.1301164180040359,neutral,optimism
937283891446059008,"#Fasting may be triggering #cell regeneration according to the new research. Especially beneficial for #cancer patients. 
Be mindful, however and get approval from your physician and/or nutritionist  first http",0.2491,0.6901,0.0608,0.0272286422550678,0.4851480722427368,0.0182356145232915,0.0840125530958175,0.6456850171089172,0.0322919003665447,0.965452253818512,0.0238470416516065,0.0178249981254339,0.0302497390657663,0.3504450619220733,neutral,optimism
1099411088976826368,Out now http #ketogenicdiet #ketorecipes #rawfood #rawfoodrecipes #fasting #guthealth #burnfat #loseweight #losebellyfat #weightloss #ketomeals #health #cancer #diet #ketoweightloss #ketodiet #ketogenic #ketosis #rawvegan #vegan #paleo #diet #vegetarian http,0.3253,0.6548,0.0199,0.0365999788045883,0.1737794131040573,0.0653880313038826,0.0427377708256244,0.1283586472272873,0.0079262377694249,0.5748133063316345,0.1482501924037933,0.3464221954345703,0.008393564261496,0.031685221940279,neutral,optimism
1171533979587006465,"#fasting may helps regenerate #immune system, fight #cancer , #diabetes &amp; #heart problems. #health #healthcare #HealthyEating #HealthyLiving #immunotherapy  http",0.6182,0.3681,0.0138,0.009955896064639,0.130313366651535,0.0138507662340998,0.0448875240981578,0.5708773136138916,0.055558044463396,0.9412715435028076,0.0552755817770957,0.1760055720806121,0.0064291986636817,0.1417694240808487,pos,optimism
817483481580179456,RT @user Study shows #fasting kills #Cancer cells of common childhood #Leukemia. #ECN: http,0.0243,0.6682,0.3075,0.0424622446298599,0.3801701962947845,0.0966430231928825,0.2506089508533478,0.0530454367399215,0.0046594203449785,0.1042728573083877,0.0754987895488739,0.0986459776759147,0.0407340265810489,0.0181138627231121,neutral,anticipation
1136343234337267712,"Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting and more. #anticancerrevolution http http",0.3271,0.6514,0.0215,0.0325529687106609,0.2246229350566864,0.0205459967255592,0.1174588426947593,0.4902011156082153,0.0293511245399713,0.9498497843742372,0.0246187951415777,0.0278088767081499,0.0112160323187708,0.2165095806121826,neutral,optimism
669685533350748160,"I've experimented w/ #fasting for 3 years, excited about the latest @user #podcast #ketogenic #lifehack #cancer http",0.9499,0.0472,0.0029,0.0201244764029979,0.4951819479465484,0.018894201144576,0.1384306848049163,0.959823727607727,0.0610623024404048,0.844352126121521,0.0093065919354557,0.0081922048702836,0.094810739159584,0.1391846984624862,pos,joy
1247079228832710656,"Dr. David Jockers used #fasting to help overcome #IBS and skin #cancer. He shares that wisdom at the #FastingSummit!
Free on-line Summit Starts Monday 11th May
Learn more &amp; sign up Here: http http",0.7341,0.2614,0.0045,0.0182066857814788,0.3529741764068603,0.0129442242905497,0.0346088074147701,0.8273299932479858,0.0590475983917713,0.9654926061630248,0.0167483147233724,0.0185932926833629,0.0218793340027332,0.3063670396804809,pos,optimism
476882603690057728,The beautiful Evita Ramparte who healed her #cancer by #juice #fasting and changing her #diet!   #FoodHeals #Juicing http,0.9636,0.0339,0.0025,0.01213098783046,0.0609824396669864,0.0095587354153394,0.0107895638793706,0.9792582392692566,0.4378775656223297,0.952401340007782,0.0105999680235981,0.0245287399739027,0.0181704703718423,0.1839988827705383,pos,joy
481055407088353281,Scientists Discover That #Fasting Triggers #StemCell Regeneration &amp;#038; Fights #Cancer http via @user #Ramadan,0.0315,0.7963,0.1722,0.1874130368232727,0.1762945353984832,0.2847069799900055,0.7279913425445557,0.0161304343491792,0.0028515253216028,0.1658813059329986,0.2564109861850738,0.2903302907943725,0.0149542214348912,0.0159156508743762,neutral,fear
1179602662033121280,"Good Vybz... Did you place your order?

https://t.co/Gm2E3Od9jK

#naturalehealing #healthyfood #shipping #import #carribean #patrickdelves #worldwide #mango #cancer #fasting #herbs #herpes #diabetes #nj #ny #texas http",0.4636,0.5242,0.0122,0.029782447963953,0.3352612257003784,0.0432033352553844,0.0120328888297081,0.8025737404823303,0.0168774966150522,0.527279794216156,0.0126749416813254,0.0244129970669746,0.0456205941736698,0.0422375202178955,neutral,joy
1174151955276554241,"Mucus build up.

Herbs break it down, water washes it out.

Order your herbs today for any situation.

#naturalehealing #healthyfood #shipping #import #carribean #patrickdelves #worldwide #mango #cancer #fasting http",0.1295,0.7594,0.1111,0.0583761557936668,0.2184647321701049,0.042166069149971,0.0244018863886594,0.4052944481372833,0.0110997464507818,0.9053401947021484,0.0292708873748779,0.0381549037992954,0.0094511080533266,0.1038778349757194,neutral,optimism
990268370283937792,First learned about this study at USC while watching The Science of Fasting #science #fasting #health #Cancer #usc #study  http,0.0685,0.9152,0.0163,0.011864049360156,0.5653385519981384,0.0364395901560783,0.4697363972663879,0.2351054102182388,0.0107271140441298,0.3207828104496002,0.0814182236790657,0.1005837395787239,0.0769917517900466,0.0498087555170059,neutral,anticipation
1218852819769462784,"Accumulating evidence of eating in 6-hour period, #fasting for 18 hours can trigger a metabolic switch from glucose- to ketone-based energy: increasing stress resistance, #longevity, and decreased incidence of diseases, including #cancer and #obesity 12/19 http",0.0523,0.8397,0.108,0.0350066348910331,0.1946819275617599,0.0541984103620052,0.1107051223516464,0.0965450704097747,0.0094263115897774,0.8531457781791687,0.1929999440908432,0.3410915732383728,0.0071958862245082,0.0835518240928649,neutral,optimism
648933869014634497,#Fasting and #Cancer: Has Nature Provided a #Treatment All Along? http,0.0276,0.8729,0.0995,0.0220907796174287,0.4308468103408813,0.0533548034727573,0.2884655892848968,0.0415220372378826,0.006364258006215,0.5883817076683044,0.2946268320083618,0.374528020620346,0.0157998576760292,0.0579831004142761,neutral,optimism
837587662286565376,Could #fasting whist going through #cancer destroying #chemo help http http,0.0418,0.7059,0.2523,0.0840324833989143,0.1789901554584503,0.2065382748842239,0.0760817676782608,0.0334240458905696,0.0034035162534564,0.1805973052978515,0.2746887505054474,0.5475981831550598,0.0149707291275262,0.0125348176807165,neutral,sadness
820995312353509376,"Cancer prevention week: day 4 of a week long fast!  Check out my vlog: 
https://t.co/qw94CWXa0h 
#cancer #cancerbreakthrough #fasting",0.5841,0.4097,0.0062,0.017624894157052,0.359164834022522,0.0292312130331993,0.155978575348854,0.3344779312610626,0.0109235374256968,0.7616032361984253,0.0482062622904777,0.0734017863869667,0.0185647010803222,0.0691062733530998,pos,optimism
1271552713269149696,"Stay informed 
#fasting 
#health #cancer #illness #food #truth #meat #rawvegan http",0.0427,0.8338,0.1235,0.0134122567251324,0.1484124511480331,0.0448814965784549,0.0948477238416671,0.1616691648960113,0.0107848728075623,0.5138492584228516,0.2307153791189193,0.6444607377052307,0.0111381243914365,0.0248581189662218,neutral,sadness
923279388711510017,#Cancer treatments undergo a rethink as #fasting and #diet studies deepen.  Ch... http http,0.0221,0.8908,0.0871,0.0190565232187509,0.5121390223503113,0.0422279126942157,0.0780742540955543,0.1648516058921814,0.007978169247508,0.5928735136985779,0.0916761085391044,0.1001155376434326,0.0336296558380126,0.0702913850545883,neutral,optimism
1226937124223500288,"Short-term starvation reduces IGF-1 levels to sensitize lung tumors to PD-1 immune checkpoint blockade (Ajona et al., #OA): http 

#CheckpointBlockade #PD1 #PDL1 #IGF1 #IGF1R #Fasting #NSCLC #cancer http",0.038,0.8381,0.1239,0.0804818421602249,0.2687464654445648,0.1767846494913101,0.0357140302658081,0.0554533787071704,0.0042262380011379,0.1005211398005485,0.0887107923626899,0.1910722851753235,0.0283159967511892,0.0135981943458318,neutral,anticipation
983875680839532544,Great read. Mitochondrial health and function in disease and aging. #mitochondria #biology #cancer #aging #fasting . Thanks for the link #wimhof #wimhofmethod  http,0.911,0.0843,0.0047,0.0106447953730821,0.1914374381303787,0.0143266096711158,0.0131549593061208,0.9827651381492616,0.13675157725811,0.7815181612968445,0.0073418356478214,0.0139797590672969,0.0774295032024383,0.0916344821453094,pos,joy
627028927458988032,"#WannaKnow Does #fasting help shrink a tumor or growth..?
#health #cancer",0.0515,0.8851,0.0634,0.0163816045969724,0.2475962936878204,0.0419883280992507,0.5439172387123108,0.039471298456192,0.0072405883111059,0.3713645935058594,0.263125479221344,0.372312992811203,0.0106785539537668,0.0291216690093278,neutral,fear
1110810255942770688,"Liver Cancer Survivor Mug
https://t.co/XK0vyonXHj

#cirrhosis #poison #poisoned #cure #disease #fast #fasting #rest #lose #conditions #cured #doctored #doctoring #dose #liver #cancer #survivor #gifts #women #treat #courtesy #blessing #presents #holiday #reward #souvenir #tender http",0.1469,0.7666,0.0865,0.0611690431833267,0.0755065307021141,0.0391636304557323,0.0247270185500383,0.7278093099594116,0.0349393412470817,0.9684933423995972,0.0250359643250703,0.0622131191194057,0.0063413432799279,0.1276884973049163,neutral,optimism
